excessret,high52,mom12m,mom6m,maxret,mom12moffseason,realizedvol,idiovolaht,zerotrade,indretbig,returnskew
-0.009679,0.65982407,-0.29133141,-0.038579982,-0.0297297220677137,-0.0091253378325038,-0.0191695178781518,-0.0229230325597314,2.3340876e-08,0.0321114651641161,1.30922384779834
0.085379,0.78094995,-0.22658841,-0.052264407,-0.0285812634974718,-0.0138814367431526,-0.011172985943889,-0.0129423455750925,2.7480532e-08,0.021791972979183,-0.230552369683175
-0.091518,0.56356359,-0.31211108,0.069257341,-0.0651828050613403,0.069215376343992,-0.0412424885962741,-0.0497634118838445,5.9364048e-08,0.122666606453713,1.46589692491623
0.056879,0.86820787,-0.068658203,0.040205095,-0.0508172065019607,0.042983740930342,-0.0257337582989822,-0.0275450456990856,4.6744808e-09,0.0132601884055783,0.243886026627612
0.18188,0.51483899,-0.52591705,-0.32184586,-0.0493350327014923,-0.0362676009535789,-0.0222836168286766,-0.0262098950516027,1.4083214e-08,0.0265268484550308,-0.132414088124344
0.013639,0.58780485,-0.36680248,-0.10529573,-0.0395766496658325,-0.0307670728200012,-0.0184099352354219,-0.0158623303161728,2.0365903e-08,0.0153672835103069,0.210246321559679
0.0304699999999999,0.5977273,-0.3108108,-0.092526689,-0.0813008323311806,0.105243398083581,-0.0348243961168002,-0.0522685720834607,2.5655048e-08,0.223400071349093,-0.544043816879888
0.33967,0.48575959,-0.45037168,-0.20543617,-0.130335375666618,0.0162069614873164,-0.0389021233109334,-0.0363982080605025,5.7460405e-09,0.223400071349093,-1.20178886301173
0.069976,1.0548723,0.33582583,0.18952808,-0.024198031052947,0.0467038413302766,-0.0129438192373744,-0.0199973596030013,1.1509958e-08,0.0650637953123451,0.212602236376671
0.10771,0.96126765,-0.091491409,-0.0064269411,-0.0316357314586639,-0.0092036937259965,-0.0165071354311546,-0.0160762122434001,1.91182e-08,0.1082427148828385,-0.0271016680706572
0.25004,0.55527639,-0.36144578,-0.38657406,-0.0652591437101364,0.077875313659509,-0.0315616188390105,-0.0536636440055615,1.219993e-08,0.0216372147202492,0.0597386589506529
0.072059,0.88504434,-0.098623879,0.068814009,-0.0234931875020266,0.0019105675423311,-0.0118055397597948,-0.0137574241005928,3.1107426e-08,-0.0100951581741423,-0.352855456658978
-0.2193399999999999,0.23926382,-0.6833756,0.40168536,-0.100568115711212,0.0767238330509928,-0.0759373971915736,-0.126448990594408,9.0497174e-09,0.0664116089294354,0.583692398723544
0.036118,0.97458333,0.016959442,0.023370389,-0.0172028709203005,0.0127954969906973,-0.008552311984124,-0.0129392474551261,2.3901929e-08,0.1053064189056147,-0.312442812116464
0.0032509999999999,0.35227686,-0.63810599,-0.091509476,-0.036649152636528,0.0306058480507798,-0.0128648147036183,-0.0504908946547243,7.5837603e-09,0.179442184690989,-0.863387997458529
0.0542259999999999,0.76143134,-0.076436304,-0.18986996,-0.0488771311938763,0.0053852123932706,-0.0169505562691407,-0.0173173520208251,1.2010127e-08,0.0669949443286023,-0.804151952677965
-0.099098,0.51562971,-0.3723661,-0.19078401,-0.0265686437487602,-0.0146326829368869,-0.021072275450448,-0.0196724592130401,1.0378079e-08,0.1071223121680217,1.14958929786372
0.064634,0.87858033,-0.14659971,0.012952397,-0.0355555228888988,0.0159388810603155,-0.0187473614462242,-0.0231978816622702,3.2079928e-08,-0.0010855846497287,0.0797513505462494
0.121475,0.68356043,-0.36017898,-0.090909049,-0.040559433400631,-0.0291538991344472,-0.0185662636542565,-0.0212218860310264,2.6527882e-08,0.0926941381891225,0.311280818958219
0.021022,0.97266948,0.030566877,0.072902769,-0.0146727208048105,0.0032764056070139,-0.0072780659568808,-0.0126116118046322,3.7214321e-08,0.1147508183785777,-0.148823619154602
0.177879,0.42857143,-0.54975677,-0.33070347,-0.0646352544426918,0.0002776906541031,-0.0270759361690032,-0.0371467937819832,1.1495919e-08,0.223400071349093,-0.586425916874243
0.0471419999999999,0.6059432,-0.35888255,-0.31153849,-0.0391061902046204,-0.0102501738066268,-0.0183022706074021,-0.0299716088692945,2.5457691e-08,0.0096226081514908,-0.16821094694697
0.042497,0.78137225,-0.21485156,0.0027647763,-0.0216173306107521,-0.0192521814864853,-0.0097754522065551,-0.0133448134833721,2.5996101e-08,0.1153494820359653,0.103817083249075
0.177526,0.76096302,-0.28877357,0.11272574,-0.0662251636385918,-0.0164120382525855,-0.0222348031453524,-0.0266313315416606,4.3977032e-08,0.131295685759849,-0.832317073035094
0.105043,0.86475062,-0.18358339,-0.14746547,-0.0366826467216015,0.0141240329378181,-0.0158326575515876,-0.0205419537543116,1.9403453e-08,0.0360404546271008,-0.244562147156778
0.313296,0.58704454,-0.5195936,-0.22861803,-0.123053900897503,0.0033624146340622,-0.0406113365568935,-0.0386375352846887,6.3399335e-09,0.0002257800575734,-0.995463367812106
0.014571,0.68226117,-0.24293917,0.13101883,-0.0537634380161762,-0.0042939265776012,-0.0233909689707628,-0.0356281956165406,3.3455219e-08,0.0423721464439517,-0.891044568271328
-0.020607,0.76656395,-0.19380464,0.077494644,-0.0193286407738924,-0.001525240432885,-0.0135871514219017,-0.0220755273772157,3.1468371e-08,0.1057049693813252,1.0098608209256
0.34175,0.71552318,-0.42584562,-0.15394516,-0.0971068292856216,-0.0316298986888594,-0.0288022045572668,-0.0261491349070286,2.1624773e-08,-0.029946003654417,-1.48637771663143
0.068683,0.52716762,-0.44785589,-0.056989528,-0.0528169013559818,-0.0306938716934787,-0.0247720604604433,-0.0351407437270176,9.4323056e-09,0.0003475531839283,-0.634804315067017
0.175904,1.1643734,0.25725886,0.22774394,-0.0537404492497444,0.074045091168955,-0.024835401881351,-0.0325316205125638,6.2925398e-09,0.0517368885826832,-0.501384261732205
-0.065077,0.80316204,-0.059130162,-0.13561925,-0.0398009568452835,0.0054313308662838,-0.0213903518433322,-0.0205121514983918,4.9705168e-08,0.0757599901770138,0.604995192704756
0.0155459999999999,0.66944444,-0.3011207,-0.00168425,-0.0446902737021446,-0.0003046764888697,-0.0209652466560842,-0.0230312177643106,1.5908373e-08,0.0213175648513544,-0.219890960966032
0.235986,0.67255092,-0.34016004,-0.22761092,-0.0861344933509827,0.0221890725402368,-0.036591326746118,-0.0298527688016856,1.6050477e-09,0.051482972442512,-0.292994328316282
0.094035,0.89445215,-0.007953356,0.018492693,-0.0313315354287624,-0.0162512592764364,-0.0088901571961777,-0.0213615978419931,2.102361e-08,0.014412781890659,-1.37404730544167
0.107015,1.0579269,0.14725277,0.71147549,-0.0847681313753128,0.0908882373736964,-0.0337477209481105,-0.0331691759169038,2.3674662e-08,0.034101554341667,-0.983320427567297
0.077164,0.73459053,-0.23731966,-0.094896287,-0.0378847308456898,-0.0145636325081189,-0.0179753034857661,-0.0181960745244192,1.6236205e-08,0.084269018033614,-0.155968028015077
0.014337,0.69279999,-0.28320032,-0.27114263,-0.0536613203585148,0.0066061972950896,-0.0311002071245442,-0.0260322474170007,9.0882812e-09,0.1417804705526289,0.806563956884733
0.103756,0.7705,-0.21430579,-0.095917061,-0.0597393028438091,0.0202119134159552,-0.0259514502518752,-0.0260393421640838,7.2941257e-09,0.1979317702580488,-0.394624556660941
0.128407,0.74743247,-0.26705983,-0.086134508,-0.042504295706749,3.63805641731e-05,-0.0185513475139335,-0.0234688698601777,1.6106098e-08,-0.0151348222109123,-0.0419065708354909
0.127067,0.79059678,-0.26000702,-0.11000071,-0.0548512898385525,-0.0212889424680422,-0.0157861957167193,-0.0157863474755333,4.4421625e-08,0.077545455332955,-1.31521204144435
0.112463,0.88846052,-0.076008551,0.023706999,-0.0256410837173462,-0.0021041471304165,-0.01308127111275,-0.0125372732786682,2.7558817e-08,0.2167287139616772,0.348661797800111
0.068864,0.7324841,-0.23541966,-0.080017149,-0.0294117666780949,-0.0031664344585604,-0.0182568940590557,-0.0256174542599461,1.9850177e-08,0.0787160941278775,0.81147644418178
0.120411,0.98446745,-0.079936609,0.14713193,-0.0451512187719345,0.0068230161236392,-0.0187333864296705,-0.0173475155380429,1.8386716e-08,0.0425821586520355,-0.643454816630623
0.0419519999999999,1.0295286,0.07018847,0.12109323,-0.0169078130275011,0.0142211744354831,-0.008278403499343,-0.014072867727146,3.3276429e-08,-0.0103504846373107,0.68006105929168
-0.02637,0.857997,-0.026351249,0.10303359,-0.0242402348667383,-0.0026456072098679,-0.0115699298372249,-0.013864915897364,4.8685099e-08,0.0770869870327001,-0.488817522100343
0.221092,1.2022849,0.67333424,0.54267657,-0.121933110058308,0.0890651578083634,-0.0544444135699903,-0.0277765897538966,1.8033324e-08,0.0835403215192679,-0.510279263366345
0.153785,0.89902669,-0.044918675,0.069340006,-0.0989660397171974,0.0571526835362116,-0.0336081185079268,-0.045323140853905,1.9651404e-08,0.179442184690989,-0.269763904241421
0.161471,0.87966102,-0.24193543,-0.049999926,-0.0632497221231461,-0.0160330228714479,-0.0293767104002248,-0.0288691226629606,5.0931387e-08,0.179442184690989,0.22350860612255
0.381237,1.3821399,0.14915253,0.27443612,-0.0660400241613388,0.0931629480587112,-0.0245802483275927,-0.0306848922770537,1.0424328e-08,0.0292766300992319,-0.262434752311218
0.040869,0.88064569,-0.097145446,-0.044755436,-0.0391579084098339,0.0054353572324746,-0.0169801873231856,-0.0147431379544979,1.5797248e-08,0.097872504412296,-0.199017427326097
-0.082848,0.7882486,-0.06497661,0.21919133,-0.0226945430040359,0.0023497248896294,-0.0206041494363397,-0.0216298437476167,4.4175788e-08,0.0529302596899208,2.49381412503989
0.057961,0.37304187,-0.62078434,0.047670674,-0.0792180523276329,-0.0089485477138725,-0.0284743418209353,-0.0499828242227291,7.025819e-09,0.0410383729253053,-0.569559021946264
0.074204,0.88392854,-0.045310907,-0.024498319,-0.0299921166151762,0.0013483528875642,-0.0148994729764248,-0.0135208423302793,4.355935e-08,-0.0027896662211855,0.0295351272496062
0.115379,0.78724873,-0.002859226,0.040765934,-0.0273660384118557,-0.0030880746328168,-0.0156101878139651,-0.0254961201917775,2.1479094e-08,0.0713133481291023,0.45371681572292
0.056126,0.87013298,0.01970586,0.23468654,-0.0559302344918251,0.058925449123813,-0.0253321155112019,-0.0295938338789162,1.5759227e-09,0.0548081331166724,-0.373254641461996
-0.000984,0.93936116,0.59174323,0.81106478,-0.0540230199694633,0.0803842639757527,-0.0269136102524369,-0.0330759120342327,2.0829791e-08,0.0353464446632911,-0.246680625019554
0.060854,0.83195108,0.012979765,0.25261694,-0.0511270090937614,0.0264149055712753,-0.0228862211361556,-0.021216601457003,7.380629e-09,-0.0161337741922277,-0.433313506650365
0.084865,0.53847957,-0.46894923,-0.2963641,-0.0490991026163101,-0.0517986620672875,-0.0244565553794567,-0.0383096235783818,1.591955e-08,-0.0002326819195727,-0.206586964996547
0.03043,1.0166975,-0.003142833,0.29157346,-0.0418409444391727,0.0265284404158592,-0.0177513015104948,-0.0172404358285989,1.799031e-08,0.0425821586520355,-0.0330648096770841
-0.06391,0.9168703,0.23192193,0.14025453,-0.0276588201522827,0.0285816245013848,-0.0177101263470437,-0.0159889835197836,2.1089486e-08,0.0536890334271247,0.0239265973395875
0.014395,0.92614496,-0.054703582,0.13305169,-0.0198258236050606,0.0074624634968738,-0.0088817277350421,-0.013657675691235,3.1235317e-08,0.0806541015857343,0.253882922240936
0.00823,0.85572916,-0.042352892,0.37383968,-0.0408291220664978,0.0382062437581933,-0.019242127830869,-0.0314633012739528,2.4685031e-08,-0.0023686970721281,0.0388676030356498
0.086704,1.0876882,0.25444445,0.14040409,-0.0632034242153168,0.0382426861777074,-0.03087640429622,-0.0296723432788685,2.7228005e-08,0.0530691815571982,-0.279356100401454
-0.097747,0.78409088,0.0070888628,-0.05372069,-0.0141015807166696,0.0071976610148946,-0.0114640900959603,-0.0160751059298982,1.9940856e-08,0.0407137503994675,0.371642893377834
0.013998,0.98089957,0.20007657,0.17314889,-0.0313399285078049,0.0237264867496884,-0.0137806322984559,-0.0159123873001214,1.1781444e-08,0.0331951785740008,-0.301807830277169
-0.047511,0.77123654,-0.16258645,-0.0018017361,-0.0410273373126984,-0.0056894386264806,-0.0144872980780643,-0.0132086757029356,2.7395441e-08,0.002498159669007,-1.15405607049508
0.067982,0.68584073,-0.13173658,0.39871386,-0.0704960525035858,0.0447927327412698,-0.0360715903314612,-0.0388075765924358,6.2360548e-09,0.0552516852457308,-0.216668335898278
0.017552,1.0185357,0.54584521,0.3392635,-0.0384615398943424,0.0423825655339493,-0.0191286168805121,-0.0239226219502471,1.1641818e-08,0.0356359818645466,-0.0600320249586266
0.1255379999999999,0.93034112,-0.13141993,-0.023769073,-0.048260897397995,-0.001100347066919,-0.0186915803958291,-0.025132991351783,1.9000021e-08,-0.0433224774629978,-0.686444795548236
0.079381,0.93076319,-0.024909606,0.02553357,-0.0546365305781364,0.0232756226064844,-0.0221843088828375,-0.0163768622137202,1.6366419e-08,0.0274138255977022,-0.307796515612459
0.1388789999999999,0.89357144,-0.1974242,0.10523666,-0.0431965440511703,-0.0066688255820837,-0.0153031571474104,-0.015658287706379,2.0786798e-08,-0.0034820571731764,-0.232324495299542
-0.035002,0.86211258,-0.085024536,0.2275482,-0.0330056361854076,0.0162526378408074,-0.0183442039330737,-0.0226911172598788,3.3827003e-08,0.0507746203730231,-0.367709005243466
0.018606,0.64689261,-0.26069784,-0.14600761,-0.0361990593373775,-0.0405757401345505,-0.0194534362717092,-0.0343241095894797,1.647353e-08,0.0472862529059057,0.200849463797581
-0.018011,0.98297316,0.64902812,0.52395207,-0.052042156457901,0.0934502205087079,-0.0270190771282986,-0.0332641762154353,7.0102635e-09,0.011039627769775,-0.173613643627485
0.302673,0.61840117,-0.43587443,-0.12027974,-0.0945204868912697,-0.0042272423290544,-0.0349779964845776,-0.0359302725850285,3.7528334e-08,0.0433601489710634,-0.733341048670871
-0.0205389999999999,0.51157701,-0.4055292,-0.23902413,-0.0378606431186199,-0.021241071427034,-0.0155645258953928,-0.0197821956712895,9.5889225e-09,0.054576732037175,-0.465920432850588
0.158436,1.1494253,0.029055288,0.20284934,-0.0799438580870628,0.0304782630927447,-0.0265375773590769,-0.0321146071022039,1.1102671e-07,0.0507682668976486,-0.976716177946014
0.100793,0.68958545,-0.2644088,0.25430602,-0.0861271917819977,0.003802302125324,-0.0308803351141597,-0.041512553443326,3.7327105e-08,0.0171252472015719,-0.974874217954792
-0.053052,0.87986749,0.013480298,0.11900532,-0.0106285596266389,0.0097463189287939,-0.0106879633901173,-0.0155116601604468,3.117524e-08,0.0096024644285217,0.461214667024696
-0.005428,0.66587394,-0.30801073,-0.15224665,-0.0374640114605427,-0.0171141318149037,-0.0210082109100649,-0.0226479766362358,2.2748626e-08,0.001737720079963,0.688560354496022
0.296435,0.56225687,-0.51741439,-0.24061053,-0.103254780173302,-0.0476531299451987,-0.0353665396803509,-0.0263227572978003,1.7371043e-08,0.064193508205995,-0.602816248171245
-0.004801,0.90514994,-0.043898806,0.13941917,-0.0172745026648045,0.0040748723549768,-0.0090244842561821,-0.014508510864702,2.4430864e-08,0.0191942986293866,-0.255672188747218
0.08901,1.0268563,1.3869245,0.98998886,-0.107219815254211,0.109036369973587,-0.0585083271888081,-0.0313056975814008,1.2724512e-08,0.0442083366272482,0.238905080298874
-0.055978,0.93038672,1.0720929,1.2729591,-0.0624250248074532,0.106413818067975,-0.0321587546694473,-0.0406406439558332,1.5008427e-08,-0.0182255065741087,-0.401090136424293
0.084989,0.61983472,-0.27206853,0.93181825,-0.0950763896107674,0.0472544978062312,-0.0467313277818069,-0.0457109695094866,6.4379253e-09,0.0175791225273913,-0.50303622620853
0.033131,0.68070173,-0.26947042,-0.20102213,-0.0298507176339626,-0.0047030106393827,-0.0138465270821333,-0.0296672956026469,2.6851579e-08,-0.0225717296484602,0.0203566367700098
-0.142447,0.61884671,-0.13091084,0.36915317,-0.0368875712156296,0.0186405986961391,-0.025530873254661,-0.0292200036362854,1.4663397e-08,-0.0161337741922277,0.524590605257156
0.019016,0.88717693,-0.10540161,0.1200915,-0.0466666743159294,0.0028929085367256,-0.015426193167561,-0.0206121216355014,3.7991327e-08,0.0362384242153811,-1.17739041943119
0.023825,0.71504658,-0.23465282,0.10848542,-0.0276381392031908,-0.0039760820153687,-0.0185237844215802,-0.0223046206704369,2.3408424e-08,0.0500957184225977,1.03187065251507
0.036818,0.99760562,0.02152255,0.11085847,-0.0289958007633686,0.0186297415445248,-0.0137592336101165,-0.0158173958293531,1.8518573e-08,0.0296363341640163,0.126920456465193
0.066584,0.79000002,-0.25287026,-0.070081681,-0.0361156314611435,0.0117139518260956,-0.0135457640081396,-0.0183759647432747,1.8603684e-08,0.0645973309874535,-0.575515081202839
0.141733,0.91778654,-0.11643277,-0.047037113,-0.0794189497828484,-0.002646751391391,-0.0279888896113523,-0.019334646262463,4.3460055e-08,0.0173208123849084,-0.879628854849736
0.055071,1.0560549,0.92918402,0.4896237,-0.0205374397337437,0.0500724278390408,-0.012749052184299,-0.0189369826194983,2.3277071e-08,0.1118409978534216,1.26912089470022
0.090717,0.77178055,-0.19084355,0.28601924,-0.0309804286807775,0.018059425159461,-0.0184025495308135,-0.0222881130215517,1.7045933e-08,-0.0050005890129043,0.439889271129956
0.148441,0.6692161,-0.30106276,0.021306733,-0.0596233978867531,0.0004764157476731,-0.0227490157407749,-0.0213438990514471,1.362242e-08,0.0024180994925546,-0.789360210037678
0.00958,0.79433268,-0.14632432,0.10213584,-0.0256991814821959,-0.0122277991419348,-0.0108284767068044,-0.0132627745658778,2.7856018e-08,0.1268187209369155,0.0424453731743829
-0.037197,0.90648341,1.0575163,0.46623197,-0.0716733932495117,0.0758648669968049,-0.0327579659132536,-0.0300143420875338,7.1204749e-09,0.0111313459223229,0.10302555810063
0.009639,0.7585746,-0.1102957,0.23,-0.0536352545022964,0.0525863972078595,-0.0303757439787175,-0.0362659724558234,5.6188934e-09,-0.0182255065741087,0.163072684479341
-0.133358,0.6670354,-0.13771719,0.1789652,-0.0290102511644363,0.0227225905594726,-0.017902290498047,-0.034271877829918,1.7822478e-08,0.0619953351380106,-0.0235996295156305
-0.014446,0.87756604,-0.086446136,0.056032732,-0.0175812430679798,0.0061951886293375,-0.0089421124926275,-0.0135014590339066,5.807772e-08,0.0701011186961241,-0.11198540504084
-0.07732,0.80820614,-0.088469222,0.054023024,-0.0444177538156509,0.0077664948379,-0.0173049511751133,-0.0187419434527191,3.3110041e-08,0.0088186379846023,-1.03459378264586
-0.002619,0.53943008,-0.411347,-0.12898132,-0.039922509342432,-0.0149677416516675,-0.021335579552866,-0.0259079700755282,1.3317325e-08,0.1243513829936562,0.0031419557878021
-0.062291,0.55103242,-0.33310995,-0.032101169,-0.0457933247089386,0.0364207302530607,-0.025774393457167,-0.038368117563041,7.4166753e-09,-0.0107321855121942,0.153379125065064
-0.02812,0.68080807,-0.1916382,-0.23688057,-0.0408963337540627,0.0098147187381983,-0.0192176046231796,-0.0257883666019029,8.9592351e-09,0.0913035339257831,-0.62494914097449
-0.055165,0.83820462,-0.021845588,0.11125652,-0.0300601199269295,0.0042170099914074,-0.015991395730927,-0.0161894905344434,3.2410984e-08,-0.0245214621358163,0.317062305912416
-0.010984,0.87224662,0.18937325,0.43862921,-0.0773361176252365,0.0303792156693008,-0.025326066935429,-0.0338934709415464,5.4617285e-08,-0.0103156409403753,-1.28745217839003
-0.10836,0.67967194,0.11078115,-0.099885888,-0.0230295490473509,0.0123067761047019,-0.0251130209639549,-0.0182481044693595,1.1328215e-08,0.0669949443286023,2.66284787289054
-0.0739409999999999,0.56091815,-0.12585038,-0.33933166,-0.0557377338409424,0.0252542464683453,-0.0240475096121475,-0.0586061282730308,6.529846e-09,-0.0187759961312016,-0.347232260258569
-0.088379,0.63434577,-0.20666666,-0.011627925,-0.0464285425841808,-0.0005156909141483,-0.016673616079037,-0.0236652223980352,1.7119106e-08,-0.0194693897501566,-1.03187698044405
0.016777,0.81397969,-0.16557901,0.089372523,-0.0185908284038305,-0.0034238423945175,-0.0083794563537932,-0.0122920990861338,3.3394866e-08,0.1776140742725984,-0.657326827150395
0.094884,0.95500118,0.017577065,0.0072439481,-0.0334354601800442,-0.0036287077624972,-0.0148608497698189,-0.0179602872456796,1.5115583e-08,0.0486715519573629,0.121278309633348
-0.008894,0.75494409,-0.21808192,0.47248951,-0.079950749874115,0.028427925064332,-0.032485141055947,-0.0271989087058939,4.4183807e-08,0.0109490693236391,-0.990763830954948
0.017011,0.70872486,-0.18191379,0.19416736,-0.0524320863187313,0.029234254732728,-0.0228977152555716,-0.0300435649323215,5.6119105e-09,-0.0172912234933639,-0.569057801648338
-0.21302,0.78796363,0.77957666,0.36746415,-0.0381205938756466,0.0540149115646879,-0.0257168585369879,-0.0422390982914794,1.3293268e-08,0.0161835490934808,-0.31393451218447
-0.039147,0.78552562,-0.10428739,0.19844966,-0.0418488495051861,0.0464594455228911,-0.0265298683386375,-0.0384903154722807,1.8955065e-08,0.0258580519271014,0.130520403436529
0.08402,0.65563393,-0.36082739,-0.14994164,-0.0449796654284,-0.0126177991429965,-0.0225990104795434,-0.0207238776039666,1.0575614e-08,-0.033605883476483,0.134699461142138
-0.003525,0.69839859,-0.29982206,-0.1184542,-0.0344403125345707,-0.0151406693168812,-0.0196005918740928,-0.0266889404221239,3.333793e-08,0.0088186379846023,0.589510015657461
0.050868,0.91656703,-0.11529127,0.1516588,-0.042275995016098,0.020928757575651,-0.0175239383092085,-0.0196346233499053,1.1034778e-08,0.1293377117206379,0.138831022166586
-0.112156,0.8713671,0.16758104,0.42159015,-0.0402152799069881,0.0529325715680089,-0.0230552545195373,-0.0272459803990559,4.5511284e-09,0.0292766300992319,-0.614941311977837
0.014272,0.84072328,-0.13034774,-0.10429775,-0.0464982464909554,0.0003289038625856,-0.0195826677972863,-0.0194280093923385,1.1401963e-08,0.0169764336039187,-0.784797281594634
-0.063192,0.59537917,-0.29572836,0.38339078,-0.0318021737039089,0.0103860423486266,-0.0235088824117492,-0.0379522589538786,1.1283065e-08,0.0152888180735087,1.23935692491559
0.265875,1.1172472,-0.10517243,0.28944096,-0.110723577439785,0.0150215459159679,-0.0322487260845425,-0.0293759979769994,4.3181604e-08,0.0410383729253053,-1.370329342003
0.008506,0.94348711,0.083113126,0.21192209,-0.0429396480321884,0.0115900943831851,-0.02124958402443,-0.0167366667317347,1.8370161e-08,0.0653316693023083,-0.266404780447561
-0.064623,0.86228019,-0.017108962,0.11716171,-0.0194319188594818,-0.0051013426855206,-0.0115337491587476,-0.012226588527697,2.6491216e-08,0.1925206511807269,0.0088079780858809
-0.154317,0.58835214,-0.25317422,0.18688531,-0.0380952022969723,-0.0045939542146193,-0.0399930034369959,-0.0354943572859136,3.1445641e-08,-0.0103156409403753,3.15544746566163
0.023112,0.97160769,-0.013032813,0.23149772,-0.0238907523453236,0.0106599724127187,-0.0100687357328741,-0.0143409165107375,2.294076e-08,0.0488542911484871,-0.273220430435133
0.007398,0.69337171,-0.29823527,-0.005833311,-0.0469404384493828,-0.0219371296051476,-0.0182139539807585,-0.0233231806080302,1.5853461e-08,0.054576732037175,-0.920100965852183
0.240722,1.1143247,0.24547461,0.21562459,-0.0725760757923126,0.0172418631199333,-0.0258592006165013,-0.0207697541939153,6.5113785e-09,-0.004158031424763,-0.378469471223604
0.038268,0.74731183,-0.19346736,0.038834915,-0.0584905855357647,-0.0075709968287912,-0.0247691149013183,-0.0213116661743692,2.5893296e-08,-0.0056171180956288,-0.130886789083049
0.106743,0.94196635,0.064225681,0.12215186,-0.0607374683022499,0.0113783525303006,-0.01942435095227,-0.0193945765671636,1.0375262e-08,-0.0112262860639021,-1.00556137897664
0.009429,0.85511142,-0.072528668,0.050823059,-0.0169869977980852,0.0165193345552931,-0.0090166525693624,-0.0189302839273653,4.126969e-08,0.0602847078064781,-0.48338604939495
0.015967,0.91103965,0.3278071,0.0076580234,-0.072784848511219,0.0392010507380797,-0.0271717435091344,-0.0201368973501224,2.0062674e-07,0.001737720079963,-0.418224222064356
-0.078114,0.92286992,0.69911188,0.30662382,-0.0281070992350578,0.0551373530179262,-0.0139242761573528,-0.019804904944974,1.0808808e-08,0.0096572524924503,-0.204343004783576
-0.032694,0.77200907,-0.16438518,0.16247489,-0.0192525573074818,-0.0019605477961401,-0.0152723854834514,-0.0194357579695436,1.5761325e-08,0.001737720079963,0.225392353839994
0.5531900000000001,0.97765362,-0.155922,-0.16095379,-0.0977564379572868,0.0869965478777885,-0.0293954447200136,-0.0479935305625483,5.9678271e-08,0.0542513269069605,-0.949971920932185
0.23745,1.0220264,0.10174478,0.034990806,-0.114886738359928,0.0261636256343789,-0.0332881343253936,-0.0365530740860879,2.4644219e-08,-0.0103156409403753,-1.10645945258103
-0.065817,0.72121215,0.17824072,0.15681818,-0.072198286652565,0.0226553558475441,-0.033284653672665,-0.0321550634257648,2.5251556e-08,-0.003496987606726,-0.51595845538531
-0.028995,0.97198927,0.20859076,0.14594629,-0.0150050269439816,0.0120586425893837,-0.0090719366266777,-0.0130437374128657,3.2333141e-08,0.0039094195328652,0.334960010399532
-0.015854,0.83333337,-0.063893348,0.28826106,-0.0319878198206425,0.0511933126383358,-0.0135346641742825,-0.0227145155202566,1.5984734e-08,-0.0057635303021712,-0.318663219081669
-0.131086,0.75126678,0.024821168,0.18833902,-0.0352294929325581,0.0400603222919421,-0.0230356402752412,-0.0283838011097084,3.9004098e-09,0.0123789121820238,-0.466967925284963
0.004833,0.87199759,0.010854628,0.18795632,-0.0225122533738613,0.0015985858109262,-0.0137606959079677,-0.0134570569955317,4.8506291e-08,-0.0121632354465858,0.446373626832689
0.025295,0.63418806,-0.31383869,-0.034018364,-0.0412863455712795,-0.0250054262578487,-0.0198393833902743,-0.0162882284052098,1.9498978e-08,0.1006308535537592,-0.142948877202788
-0.03813,0.82683545,0.021686662,-0.0087669017,-0.0577381700277328,0.0303098611119721,-0.0250208683119811,-0.0260481571542642,1.004637e-08,0.0022905822217116,-0.946990783782031
-0.009239,0.81263888,0.72357708,0.18270564,-0.0642575323581696,0.138592835101816,-0.030376085597489,-0.0508474966188782,2.0314138e-08,0.0392582476962039,-0.316721968435387
-0.005763,0.96366757,0.036654308,0.037328932,-0.0173593144863844,0.0134329880691237,-0.0075007898142831,-0.0114097628084516,3.5886622e-08,0.0254781058555126,-0.187094671180502
0.023446,0.98795819,0.064633586,0.12573865,-0.0316911451518536,0.0100210665776912,-0.0116442071203957,-0.0146502297990495,9.3595824e-09,0.0912735911021442,-1.10073671866008
0.077506,1.0784901,0.15103452,0.36803284,-0.111826688051224,0.0423529434742199,-0.0365480935288886,-0.0315860428123348,9.7024495e-09,0.0640268005081452,-1.12406964707216
-0.075252,0.90131855,0.077322774,0.06527248,-0.0365297347307205,0.0318258008402255,-0.0184705360335072,-0.0202703761791182,1.4350596e-08,0.0484827254883199,-0.16279674403152
0.2089279999999999,0.89056796,-0.16296297,-0.14316049,-0.0500869750976563,-0.0192266735248268,-0.0219206100292768,-0.0216931221344482,1.3797951e-08,0.0951481851571436,-0.247872165015402
0.1976969999999999,1.0930299,0.12903227,0.30522084,-0.0575692281126976,0.0326926803423299,-0.0276910042444193,-0.034634285088023,5.9482699e-09,0.0433601489710634,0.342221733780549
-0.063921,0.93184978,0.23039231,0.19416694,-0.0625000447034836,0.0359110425536831,-0.0219092738825296,-0.0162803388695554,1.3987253e-07,0.0173208123849084,-0.592362932459423
0.078224,0.50114948,-0.49782476,-0.18630417,-0.0528168752789497,-0.0378036182373762,-0.0213036985227769,-0.0334705081039356,3.0448785e-08,0.0173208123849084,-0.60161903790559
0.022237,0.81023043,-0.17481527,0.045110919,-0.0179514735937118,-0.0094284147489816,-0.0100046269939607,-0.0155956732575335,4.5274241e-08,0.0183361954545649,0.625032086002919
